0.38397	0.674865	0.222391	0.768785	0.111183	0.833175	0.0786401	0.665155	0.77302	
0.0468265	0.0829325	0.0415965	0.0523074	0.60271	0.389747	0.00840005	0.799871	0.251432	
0.829394	0.728827	0.38318	0.464559	0.773502	0.739345	0.728242	0.860703	0.103421	
0.851461	0.707873	0.809249	0.804921	0.0918433	0.484114	0.027312	0.860628	0.595298	
0.860487	0.939268	0.260453	0.633507	0.986094	0.343385	0.675104	0.0384019	0.946095	
0.0648505	0.0468019	0.745966	0.316283	0.876196	0.474794	0.699463	0.340755	0.248295	
0.438807	0.068997	0.108998	0.542229	0.920458	0.816871	0.351478	0.725379	0.908715	
0.835592	0.752691	0.769343	0.43089	0.613178	0.708611	0.691343	0.246685	0.694705	
0.0347277	0.921789	0.733107	0.980823	0.986639	0.779909	0.726789	0.302922	0.656105	
0.201583	0.00238432	0.996861	0.449878	0.441192	0.0658577	0.558876	0.98342	0.986316	
0.375747	0.334898	0.711695	0.284462	0.17049	0.464386	0.053805	0.60138	0.0775636	
0.762416	0.292722	0.324249	0.457121	0.32745	0.246037	0.190228	0.308273	0.232676	
0.970137	0.0350617	0.535598	0.626243	0.236644	0.537982	0.623103	0.686522	0.979174	
0.688961	0.245398	0.962594	0.675277	0.621146	0.297492	0.386971	0.905608	0.467982	
0.851357	0.959413	0.0693613	0.928921	0.721829	0.362083	0.253169	0.17895	0.689533	
0.499206	0.369178	-1.28153	0.731882	0.339315	0.0328675	0.26748	-2.78816	0.269512	
0.805463	0.588661	0.956034	0.784637	0.277622	0.201432	0.747231	0.952898	0.822578	
0.0447226	0.33987	0.728185	0.512704	0.191227	0.687598	0.582066	0.120147	0.409427	
0.944149	0.373316	0.588376	0.633682	0.872523	0.957554	0.631488	0.604405	0.296869	
0.664355	0.871886	0.262427	0.933867	0.677348	0.851088	0.889901	0.461985	0.12871	
0.0913331	0.209215	0.0816081	0.913911	0.253938	0.421478	0.642096	0.766642	0.612705	
0.329694	0.348708	0.732852	0.739121	0.292857	0.106168	0.327497	0.926539	0.978691	
0.285051	0.558027	0.583096	0.581921	0.222382	0.454982	0.844347	0.156249	0.13233	
0.695435	0.0461503	0.594314	0.824145	0.137483	0.80353	0.905753	0.051394	0.0574678	
0.327231	0.69349	0.82411	0.939935	0.0231841	0.172818	0.672787	0.762305	0.465675	
0.778955	0.0898021	0.392213	0.757646	0.374853	0.95024	0.340742	0.956774	0.172622	
0.795724	0.801121	0.328871	0.928053	0.496556	0.375022	0.522368	0.320701	0.512505	
0.325898	0.226454	0.563899	0.383365	0.553684	0.257389	0.207476	0.49362	0.280573	
0.380293	0.166407	0.0428779	0.845968	0.945362	0.13268	0.238181	0.703008	0.507533	
0.188421	0.0437504	0.464307	0.361043	0.839474	0.265429	0.689915	0.767528	0.761985	
0.064936	0.289896	0.0826863	0.577441	0.615793	0.30914	0.14134	0.999159	0.862825	
0.398729	0.206634	0.356444	0.679302	0.586928	0.522851	0.722179	0.432896	0.468212	
0.854859	0.671077	0.171221	0.362393	0.859498	0.214971	0.8267	0.220542	0.0544451	
0.0921292	0.910456	0.821973	0.854114	0.975392	0.111868	0.936801	0.552833	0.727662	
0.245941	0.694173	0.726821	0.108765	0.0929016	0.933455	0.465209	0.772203	0.520383	
0.98806	0.494383	0.953278	0.456272	0.349242	0.624355	0.627493	0.711635	0.483854	
0.842464	0.538335	0.704395	0.896909	0.630464	0.614851	0.718882	0.484579	0.590244	
0.83075	0.42138	0.143077	0.558412	0.66732	0.83725	0.285233	0.776086	0.930151	
0.218688	0.241295	0.702355	0.73907	0.229355	0.196737	0.692349	0.685628	0.545979	
0.316704	0.313121	0.257614	0.800558	0.155585	0.79595	0.504953	0.0524941	0.426414	
0.119804	0.771376	-3.13821	0.710048	0.602126	0.332373	0.853125	0.160539	-3.22089	
0.690374	0.445771	0.775779	0.620526	0.664459	0.0170742	0.32288	0.403529	0.24643	
0.519617	0.0958776	0.932057	0.0655966	0.412582	0.245178	0.323211	0.213139	0.400763	
0.11916	0.718092	0.453257	0.545575	0.837896	0.224633	0.456567	0.547944	0.82676	
0.78894	0.401069	0.987298	0.788633	0.0914429	0.43307	0.564412	0.711968	0.0975284	
0.581486	0.0348486	0.501057	0.827916	0.554466	0.596935	0.759973	0.620063	0.00951662	
0.00515128	0.943273	0.222656	0.405915	0.0624339	0.940748	0.859172	0.608008	0.778644	
0.0838053	0.0645759	0.326588	0.910565	0.853516	0.727656	0.897864	0.642149	0.819099	
0.330933	0.206561	0.531068	0.428462	0.788047	0.565916	0.929519	0.615962	0.120382	
0.526454	0.375935	0.740445	0.535971	0.381086	0.683718	0.758626	0.787001	0.746152	
0.699374	0.646173	0.354161	0.478018	0.729978	0.418736	0.804606	0.640543	0.272252	
0.532262	0.538407	0.914401	0.351362	0.86934	0.120962	0.88243	0.297802	0.909008	
0.448346	0.227321	0.524971	0.568728	0.753775	0.900906	0.309173	0.289746	0.281992	
0.992891	0.0483724	0.0689933	0.739043	0.747747	0.715166	0.0932038	0.225765	0.445145	
0.51194	0.0303704	0.085688	0.784193	0.562633	0.624095	0.698594	0.913995	0.493435	
0.819555	0.796424	0.791237	0.728564	0.24477	0.0185583	0.253534	0.813498	0.772333	
0.15444	0.122671	0.0620793	0.436432	0.115562	0.110452	0.505426	0.854605	0.858198	
0.220592	0.947809	0.0839627	0.665736	0.459749	0.114333	0.751424	0.243942	0.676966	
0.37552	0.942535	0.59096	0.868955	0.762091	0.387384	0.660192	0.490654	0.632154	
0.678751	0.744189	0.445652	0.451084	0.898629	0.568323	0.513163	0.335061	0.683886	
0.623615	0.840487	0.538491	0.481813	0.0610787	0.4863	0.565776	0.726815	0.946049	
0.680109	0.47824	0.189991	0.357075	0.853759	0.132526	0.948035	0.722714	0.894617	
0.33542	0.382906	0.385271	0.967574	0.0616569	0.12946	0.413227	0.512741	0.0280888	
0.98155	0.0259042	0.36315	0.665436	0.649519	0.203637	0.203926	0.131332	0.264715	
0.690226	0.697108	0.991531	0.636275	0.377217	0.46977	0.826266	0.734292	0.323529	
0.958793	0.682328	0.0462433	0.85341	0.0177473	0.42915	0.238681	-3.63679	0.490807	
0.368141	0.398548	0.00354752	0.39623	0.380098	0.0294518	0.75938	0.0455337	0.678971	
0.963017	0.24946	0.810303	0.227732	0.939686	0.507412	0.219263	0.575962	0.884629	
0.689033	0.402228	0.618921	0.012562	0.361021	0.301249	0.0588053	0.214431	0.318996	
0.487955	0.453112	0.304318	0.978762	0.821253	0.702866	0.982309	0.217483	0.0829639	
0.0117609	0.976863	0.128498	0.690732	0.93988	0.377958	0.501035	0.167612	0.317644	
0.00844702	0.386874	0.893606	0.893076	0.075907	0.295834	0.511997	0.088469	0.656855	
0.813246	0.147274	0.871285	0.132242	0.635229	0.324397	0.43656	0.613991	0.14565	
0.139426	0.5963	0.363133	0.222389	0.608061	0.339996	0.350887	0.298793	0.279876	
0.728845	0.799828	0.447488	0.0464889	0.808275	0.834362	0.940095	0.701351	0.910269	
0.235928	0.213348	0.998738	0.892783	0.0265945	0.146012	0.764068	0.158837	0.781242	
0.0884654	0.595396	0.395232	0.234116	0.734822	0.991533	0.597249	0.957211	0.599593	
0.937245	0.308099	0.898386	0.217121	0.0369434	0.698214	0.664609	0.0834323	0.506489	
0.49897	0.0235269	0.207841	0.409239	0.259455	0.421189	0.407977	0.152238	0.447784	
0.553989	0.916307	0.60662	0.335231	0.00477212	0.202017	0.730463	0.238888	0.936839	
0.721996	0.836136	0.89405	0.321589	0.773382	0.202149	0.219976	0.990502	0.239092	
0.91819	0.655111	0.322524	0.424679	0.154081	0.346051	0.63252	0.563321	0.605506	
0.0537092	0.971298	0.757745	0.501493	0.525287	0.674052	0.108113	0.860518	0.678824	
0.31013	0.590982	0.917711	0.246968	0.312978	0.753848	0.141018	0.634567	0.527229	
0.343167	0.854543	0.517732	0.582259	0.772733	0.172843	0.904783	0.197412	0.326924	
0.250834	0.829932	0.890245	0.856341	0.883641	0.861543	0.614085	0.385134	0.38683	
0.288137	0.493247	0.247349	0.966961	0.803376	0.83833	0.884672	0.0503444	0.151308	
0.63852	0.191363	0.785875	0.165749	0.534529	0.640417	0.683481	0.116788	0.41315	
0.856324	0.0215706	0.610562	0.183248	0.272405	0.440494	0.0734935	0.128745	0.324135	
0.935037	0.742831	0.709269	0.321867	0.0309675	0.202516	0.569216	0.997928	0.00589195	
0.407546	0.8826	0.0562364	0.558854	0.52112	0.247599	0.344729	0.686869	0.782128	
0.985146	0.37035	0.898916	0.398296	0.226674	0.920486	0.00885825	0.409923	0.192891	
0.449352	0.483416	0.321636	0.773487	0.418453	0.0644667	0.482756	0.74032	0.0954343	
0.685272	0.309536	0.0933625	0.691163	0.717082	0.975963	0.7474	0.275936	0.497083	
0.994999	0.620665	0.183952	0.777127	0.605811	0.554303	0.676042	0.00410724	0.780977	
0.596529	0.0129655	0.1909	0.78942	0.462318	0.674316	0.111056	0.235805	0.0927695	
0.175523	0.718561	0.83309	0.270957	0.403832	0.142625	0.364319	0.0949956	0.859707	
0.340282	0.842395	0.135643	0.837365	0.837394	0.756307	0.0213172	0.614521	0.362118	
0.57562	0.290563	0.366225	0.356597	0.887092	0.379191	0.547497	0.676512	0.841508	
0.221814	0.787568	0.0773131	0.314583	0.963091	0.795874	0.147673	0.234047	0.199706	
0.290298	0.598367	0.294701	0.150005	0.938649	0.137097	0.285648	0.776014	0.974491	
0.041955	0.797331	0.589012	0.404073	0.372951	0.879576	0.770298	0.729548	0.766668	
0.149489	0.277045	0.44318	0.990998	0.498859	0.230748	0.0683109	0.813442	0.193839	
0.864185	0.961115	0.427886	0.0638905	0.251413	0.0262529	0.358592	0.401418	0.964902	
0.495689	0.687066	0.740916	0.47018	0.729021	0.538247	0.0591921	0.133094	0.911197	
0.938768	0.903392	0.640745	0.705436	0.0528815	0.91779	0.148615	0.0438793	0.416649	
-2.5076	-3.29125	-2.12754	-1.22383	-3.11682	-1.78298	-1.91918	-2.4406	-2.67344	
0.0273408	0.398857	0.844036	0.992243	0.894546	0.531102	0.733158	0.364726	0.260122	
-1.31578	0.423918	0.393216	0.182602	0.362686	0.296608	-0.920813	0.0681216	0.34949	
0.741138	0.216737	0.393369	0.157787	0.5961	0.505559	0.387878	0.169302	0.481934	
0.579083	0.17039	0.522199	0.0217014	0.197731	0.921056	0.865737	0.189974	0.815603	
0.396839	0.923132	0.180329	0.656961	0.194537	0.604247	0.0501773	0.377139	0.966933	
0.346785	0.200486	0.035055	0.696275	0.941624	0.251792	0.0896441	0.0994107	0.847893	
0.595203	0.487288	0.0171949	0.0771372	0.0663716	0.187585	0.599336	0.088073	0.385316	
0.520393	0.95381	0.57529	0.335996	0.35065	0.498422	0.516324	0.00761089	0.692958	
0.120572	0.0577882	0.0700972	0.087505	0.404574	0.270583	0.12256	0.100849	0.212207	
0.374352	0.190493	0.311618	0.222245	0.785696	0.798906	0.23944	0.862833	0.865278	
0.427025	0.46217	0.953351	0.812341	0.982563	0.907161	0.387631	0.318558	0.257811	
0.886053	0.834883	0.265422	0.579011	0.955454	0.32321	0.649109	0.0429592	0.727784	
0.919692	0.165519	0.828633	0.131899	0.539871	0.0191256	0.443517	0.762116	0.804822	
0.242423	0.00155551	0.667655	0.107701	0.42858	0.129825	0.0610521	0.240921	0.112388	
0.968213	0.628552	0.430946	0.226024	0.514605	0.265828	0.491446	0.0936168	0.221283	
0.814656	0.742725	0.264242	0.54244	0.662417	0.429761	0.371072	0.794316	0.969632	
0.390198	0.237833	0.731748	0.19502	0.480257	0.733304	0.862675	0.587958	0.161884	
0.9925	0.64901	0.402806	0.104888	0.617223	0.0313581	0.535834	0.843248	0.545964	
0.801662	0.334694	0.63958	0.022945	0.14935	0.382306	0.287187	0.691789	0.044723	
0.716948	0.0628616	0.839039	0.68658	0.45306	0.0768726	0.418329	0.648079	0.557129	
0.151633	0.510754	0.145087	0.313517	0.503255	0.794097	0.716323	0.608143	0.41132	
0.747681	0.143977	0.254568	0.293644	0.945639	0.589261	0.933225	0.968584	0.738611	
0.31553	0.255771	0.4304	0.360253	0.972719	0.493262	0.199293	0.659299	0.946321	
0.276165	0.0776281	0.594401	0.833294	0.229261	0.105155	0.978382	0.542778	0.60841	
-1.29111	0.259101	0.216552	0.183799	0.00678141	0.360529	-1.17851	0.300426	0.306168	
0.0276274	0.23365	0.274752	0.766238	0.549181	0.530523	0.196638	0.909434	0.503241	
-1.33654	-1.0844	0.162541	-1.34488	-1.06695	0.240169	0.230622	0.218186	-0.596169	
0.335777	0.196568	0.0122076	-3.07568	-1.95542	0.271308	0.160739	0.152845	0.27809	
0.521268	0.591211	0.578515	0.827436	0.618838	0.812166	0.102188	0.385077	0.361346	
0.63271	0.581715	0.27078	0.135952	0.271615	0.379506	0.298492	0.907836	0.764398	
0.538661	0.138458	0.982584	0.00809058	0.474235	0.179151	0.0202982	0.418421	0.148197	
0.291606	0.57916	0.301042	0.569696	0.100428	0.892253	0.148212	0.927864	0.511091	
0.960377	0.0300522	0.896168	0.321723	0.662763	0.477883	0.592503	0.798714	0.749497	
-1.30479	0.0972067	0.657333	0.736407	0.635868	0.795791	0.718991	0.643958	0.270026	
0.898142	0.664256	0.688447	0.0463397	0.955863	0.267608	0.347382	0.525559	0.368036	
0.239635	0.673771	0.295901	0.750726	0.634148	0.325953	0.646894	0.955871	0.988716	
0.124776	0.548374	0.78743	0.874274	0.520383	0.884637	0.531607	0.25679	0.520504	
0.327398	0.975781	0.164463	0.597425	0.873923	0.828719	0.285872	0.920263	0.784582	
0.55348	0.267645	0.310141	0.921516	0.507279	0.983912	0.217417	0.258005	0.61806	
0.54337	0.904899	0.573931	0.532085	0.0296752	0.122305	0.319515	0.903949	0.642689	
0.204152	0.435556	0.899479	0.724657	0.762954	0.87526	0.889119	0.360379	0.749183	
0.717839	0.646251	0.669446	0.502421	0.199731	0.937091	0.812562	0.121247	0.444371	
0.796475	0.338664	0.702376	0.414535	0.882034	0.607275	0.988466	0.414119	0.63695	
0.110771	0.733635	0.540899	0.75346	0.937787	0.976455	0.652938	0.662443	0.739409	
0.528198	0.551563	0.099788	0.277382	0.269402	0.746039	0.946828	0.771823	0.94577	
0.883919	0.584385	0.0670164	0.32829	0.38086	0.40568	0.0306657	0.795394	0.287714	
0.637941	0.78386	0.701833	0.274891	0.894631	0.435467	0.81579	0.648091	0.373254	
0.792245	0.301029	0.0356977	0.531654	0.829227	0.587261	0.631442	0.106609	0.856662	
0.377481	0.0534374	0.628485	0.32325	0.937357	0.21287	0.390267	0.265647	0.59373	
0.795947	0.296312	0.389125	0.0836609	-1.30732	0.172985	0.785494	0.209144	0.0676159	
0.220961	0.0249336	0.715707	0.594215	0.817178	0.0167356	0.629913	0.348832	0.845963	
0.108112	-0.342902	0.0383233	0.0738361	-0.864812	0.0060097	-0.144976	-2.00075	-0.483231	
-1.88964	-0.654796	-2.02739	-1.27515	-0.28534	-0.650789	-1.52392	-0.814342	-2.06255	
0.0710309	0.736374	0.648722	0.138647	0.957335	0.673655	0.854353	0.55155	0.490834	
0.871089	0.181464	0.839666	0.717052	0.398637	0.81994	0.669624	0.472473	0.177695	
0.675634	0.174795	0.858701	0.619	0.0899863	0.929973	0.828013	0.598908	0.797192	
0.333338	0.496954	0.748073	0.772917	0.567985	0.484447	0.421638	0.706632	0.441782	
0.0952938	0.560985	0.993332	0.586128	0.432074	0.174796	0.425794	0.149126	0.573433	
-2.00092	-2.9807	-3.09816	-3.35083	-0.089441	-2.80978	-2.02879	-2.66828	-2.44298	
0.212103	0.941399	0.909595	0.00929547	0.274737	0.40655	0.757368	0.0476536	0.974535	
0.241815	0.469292	0.681167	0.683597	0.564586	0.242152	0.676929	0.150713	0.674226	
0.851725	0.576507	0.823352	0.425158	0.822241	0.642103	0.471064	0.24567	0.136488	
0.691765	0.5278	0.249873	0.0024528	0.739903	0.191272	0.912048	0.749198	0.466009	
0.318598	0.506566	0.513662	0.293132	0.748381	0.982954	0.974299	0.431978	0.54754	
0.216451	0.108907	0.698253	0.890677	0.960631	0.27476	0.714029	0.385789	0.097001	
0.356132	0.856853	0.342671	0.49262	0.548619	0.870471	0.742493	0.551071	0.610373	
0.933764	0.46312	0.359571	0.399773	0.781717	0.866138	0.913435	0.0748498	0.614519	
0.896389	0.0491488	0.0464966	0.443929	0.2656	0.155403	0.142183	0.156276	0.116034	
0.416943	0.870305	0.501823	0.513944	0.226437	0.358677	0.856615	0.719057	0.907295	
0.727085	0.46155	0.458367	0.337459	0.395314	0.921486	0.69703	0.795087	0.703203	
0.563168	0.708522	0.778053	0.177687	0.604911	0.827202	0.224183	0.0488403	0.0928017	
0.379586	0.191023	0.249078	0.495621	0.607966	0.119383	0.997444	0.12191	0.345821	
0.356121	0.978525	0.0648779	0.263416	0.70561	0.526428	0.721782	0.0430688	0.921742	
0.643268	0.740099	0.716828	0.346472	0.303266	0.42535	0.124525	0.480953	0.0302611	
0.951727	0.705136	0.0791015	0.0445291	0.0847224	0.270125	0.293607	0.580343	0.878091	
0.412991	0.577787	7.35745e-07	0.758811	0.933908	0.978526	0.823689	0.197324	0.684136	
0.350117	0.919106	0.727205	0.271858	0.562375	0.467304	0.988687	0.908847	0.77057	
0.414037	0.0333721	0.251523	0.444298	0.985099	0.956659	0.5234	0.0296285	0.0413815	
0.793524	0.323236	0.621725	0.671615	0.736226	0.199512	0.671615	0.495038	0.13342	
0.650141	0.318727	0.330744	0.334277	0.668844	0.24985	0.0614818	0.940702	0.812225	
0.528785	0.929389	0.721072	0.299355	0.343426	0.754444	0.550878	0.787724	0.739544	
-1.48982	0.0937071	-0.0231756	-1.40092	0.104647	0.0924078	-0.984304	0.135959	0.0283656	
-0.783907	-1.00653	-0.0936896	-0.841721	-2.77021	-2.10932	-2.37747	-1.92613	-0.881057	
-2.86259	-4.80961	-4.98485	-1.01702	-4.63169	-4.9992	-4.93348	-4.29347	-4.90155	
0.371912	0.872797	0.312484	0.111455	0.380334	0.623607	0.880627	0.929253	0.728254	
0.973035	0.0998967	0.504516	0.801669	0.470052	0.952394	0.125341	0.973628	0.0504126	
0.767739	0.807947	0.482708	0.0789818	0.892117	0.976486	0.330927	0.788513	0.999049	
0.51226	0.40598	0.320967	0.03702	0.777891	0.193764	0.349504	0.889347	0.574098	
0.97311	0.769974	0.503351	0.701365	0.743009	0.603248	0.205881	0.544678	0.0732998	
0.158275	0.670018	0.0469275	0.208688	0.437758	0.854875	0.691396	0.51674	0.746992	
0.667882	0.847666	0.535505	0.666931	0.359927	0.941485	0.987898	0.396947	0.719376	
0.181661	0.74645	0.608722	0.755759	0.719561	0.378696	0.25911	0.420925	0.121705	
0.862358	0.626807	0.666383	0.935657	0.785082	0.336401	0.982585	0.99377	0.774159	
0.83746	0.685166	0.290899	0.584452	0.353048	0.138565	0.119957	0.0199792	0.498492	
0.0614411	0.00787702	0.895438	0.780817	0.189539	0.641888	0.38954	0.945298	0.361449	
0.768236	0.204408	0.782374	0.889941	0.0667658	0.409181	0.556324	0.00242324	0.194263	
0.892725	0.985008	0.188033	0.666884	0.822468	0.8732	0.957783	0.40692	0.226248	
0.0963477	0.526877	0.246227	0.594839	0.588318	0.254104	0.490277	0.369135	0.443643	
0.132166	0.758674	0.388941	0.493615	0.52691	0.593349	0.275989	0.416851	0.660115	
0.68517	0.973175	0.662538	0.879434	0.8659	0.647546	0.0674671	0.532783	0.470014	
0.940667	0.490566	0.876934	0.166915	0.586914	0.403811	0.413143	0.181753	0.992129	
0.667247	0.67203	0.361264	0.11089	0.804196	0.119938	0.499831	0.297811	0.646849	
0.0931795	0.5738	0.0636996	0.753294	0.258971	0.0368743	0.415832	0.138404	0.902774	
0.0633779	0.205871	0.435557	0.533392	0.146538	0.926123	0.410326	0.313453	0.513037	
0.814137	0.726596	0.69479	0.806266	0.393843	0.366821	0.16753	0.504733	0.171017	
0.287468	0.00456339	0.468828	0.934317	0.0977429	0.0426282	0.998016	0.851037	0.301599	
0.0348905	0.266869	0.440003	0.937664	0.330247	0.645874	0.373222	0.863639	0.792413	
0.299345	0.273965	0.105866	0.812382	0.0881026	0.832461	0.507172	0.894369	0.226304	
0.873993	0.0618985	0.731037	0.0450097	0.349367	0.7356	0.513838	0.283683	0.833343	
0.556466	0.281699	0.68438	0.858065	0.31659	0.951249	0.298068	0.254254	0.281496	
0.943942	0.627476	0.145135	0.736355	0.926821	0.4191	0.84222	0.739203	0.507203	
0.674682	0.246375	0.401572	0.900986	0.120368	0.46347	0.632023	0.165377	0.812837	
0.367623	0.679215	0.0965199	0.200966	0.235681	0.378219	0.885346	0.0937457	0.694809	
0.836596	0.391814	0.949064	0.118092	0.335756	0.576539	0.263227	0.0721103	0.50336	
0.682327	0.914331	0.242563	0.18953	0.589013	0.488937	0.591101	0.489999	0.609305	
0.0545711	0.122022	0.774682	0.867408	0.489645	0.453897	0.963928	0.690611	0.689578	
0.342147	0.575957	0.783324	0.0369564	0.412553	0.175138	0.98602	0.530645	0.510893	
0.562559	0.793871	0.583004	0.0659192	0.476198	0.497334	0.308482	0.665727	0.0863469	
0.797419	0.256828	0.576346	0.406724	0.3114	0.698367	0.181406	0.178807	0.188012	
0.635304	0.142735	0.878623	0.324882	0.484882	0.45458	0.108206	0.521838	0.867133	
0.283343	0.507858	0.397778	0.794236	0.0704175	0.191649	0.37724	0.136337	0.667847	
0.874574	0.444819	0.333574	0.960921	0.242238	0.590402	0.537267	0.648962	0.901802	
0.235634	0.830368	0.0806093	0.423646	0.465672	0.223344	0.302269	0.790554	0.708226	
0.756849	0.898759	0.230065	0.623982	0.182103	0.737923	0.0217597	0.976339	0.808341	
0.213409	0.353579	0.944677	0.881255	0.228153	0.389496	0.214829	0.189074	0.631734	
0.805232	0.726341	0.280696	0.707033	0.961975	0.111064	0.787643	0.385621	0.576736	
0.010987	0.687889	0.367289	0.719213	0.444738	0.266049	0.949278	0.0687201	0.448152	
0.687201	0.0904799	0.424491	0.495541	0.303888	0.77807	0.440219	0.185144	0.00622297	
0.829715	0.399973	0.195297	0.461448	0.205204	0.921639	0.742144	0.912238	0.883614	
0.853208	0.69988	0.269235	0.429944	0.710867	0.957124	0.797233	0.430081	0.401862	
0.0632823	0.379359	0.470582	0.511434	0.0665595	0.561062	0.935924	0.562101	0.864951	
0.713994	0.00231969	0.0500942	0.720217	0.832034	0.450067	0.915514	0.293483	0.655271	
0.837153	0.0356269	0.567509	0.720767	0.888835	0.267389	0.990002	0.318779	0.978256	
0.947126	0.116012	0.408337	0.348988	0.179295	0.787695	0.81957	0.690729	0.854255	
0.380633	0.626653	0.416356	0.245583	0.340647	0.418676	0.295678	0.0608642	0.25071	
0.745744	0.976379	0.544193	0.401015	0.813532	0.57982	0.968524	0.534299	0.468655	
0.235913	0.5243	0.787434	0.214169	0.471426	0.903446	0.622506	0.820414	0.0827408	
0.410201	0.639985	0.773469	0.264456	0.0206175	0.400122	0.680812	0.266201	0.74077	
0.0994878	0.561879	0.801634	0.350198	0.307623	0.778012	0.89439	0.708638	0.591544	
0.47421	0.677162	0.125843	0.942865	0.913075	0.650144	0.730298	0.127244	0.12157	
0.633744	0.74975	0.941984	0.716485	0.159952	0.581969	0.489954	0.424408	0.602586	
0.890077	0.10522	0.868787	0.630847	0.204708	0.430666	0.43248	0.554905	0.738289	
0.210493	0.449296	0.446927	0.802037	0.923506	0.124089	0.92788	0.866371	0.0371646	
0.578024	0.596669	0.164409	0.699593	0.230413	0.914159	0.641577	0.946898	0.0741105	
0.223546	0.436853	0.498518	0.826132	0.32693	0.603738	0.694919	0.957776	0.808446	
0.125585	0.390256	0.363351	0.863874	0.600749	0.812647	0.310801	0.402786	0.736153	
0.43489	0.330666	0.602524	0.472055	0.90869	0.199193	0.636464	0.608283	0.429606	
0.550623	0.249861	0.376504	0.624733	0.473407	0.813356	0.123252	0.299539	0.140286	
0.72699	0.994458	0.098062	0.535436	0.120043	0.488318	0.898787	0.983917	0.0890675	
0.711435	0.294718	0.491854	0.447588	0.729609	0.82252	0.0501119	0.201663	0.73121	
0.249304	0.838127	0.339493	0.67891	0.38875	0.589353	0.0554139	0.0134834	0.0627599	
0.86877	0.136735	0.362299	0.00905623	0.863725	0.356757	0.107118	0.399161	0.4768	
0.595437	0.297949	0.460718	0.684504	0.00938339	0.755436	0.176358	0.456972	0.485044	
0.998877	0.507083	0.686708	0.730087	0.756388	0.524835	0.0695799	0.435298	0.913585	
0.658933	0.490712	0.927069	0.721693	0.359482	0.0638038	0.0839919	0.368538	0.927529	
0.440749	0.475657	0.32669	0.917549	0.0710933	0.624638	0.378267	0.755597	0.634022	
0.133703	0.931955	0.0909934	0.618748	0.930833	0.598077	0.305455	0.66092	0.354465	
0.830291	0.730499	0.789763	0.743876	0.389433	0.280475	0.670945	0.111126	0.639957	
0.734749	0.195118	0.00849526	0.662277	0.635867	0.484152	0.988967	0.553416	0.555245	
0.613606	0.931683	0.310843	0.247628	0.0653863	0.242798	0.338621	0.684134	0.17363	
0.936698	0.989589	0.83455	0.291163	0.81988	0.565049	0.0809253	0.563756	0.954482	
0.3614	0.234701	0.0656078	0.00135671	0.969449	0.260725	0.00985197	0.631727	0.896592	
0.494004	0.620694	0.450008	0.0492491	0.2343	0.381691	0.360092	0.481928	0.447078	
0.60289	0.820549	0.131211	0.77652	0.757247	0.120801	0.61107	0.0484095	0.940681	
0.176119	0.129335	0.504437	0.130601	0.490735	0.739138	0.196209	0.492091	0.708587	
0.456934	0.501943	0.340314	0.353526	0.995947	0.961008	0.803534	0.0451964	0.195308	
