0.476398	0.0367788	0.211789	0.680992	0.622042	0.864646	0.958686	0.550313	
0.490816	0.0881123	0.48796	0.408151	0.575265	0.893198	0.207946	0.946461	
0.024483	0.424741	0.589374	0.631324	0.942285	0.469392	0.486901	0.0681268	
0.398031	0.536843	0.620874	0.0945123	0.260979	0.858897	0.809667	0.737378	
0.895676	0.0214557	0.41837	0.517717	0.886101	0.377056	0.0680307	0.376917	
0.465168	0.555991	0.785068	0.0404332	0.449189	0.993014	0.986894	0.473672	
0.417755	0.576268	0.104996	0.36004	0.0456598	0.591897	0.428167	0.443691	
0.12874	0.0490412	0.538203	0.389719	-1.38447	0.34787	0.127097	0.803614	
0.369325	0.545467	0.321331	0.255427	0.922523	0.389362	0.632344	0.38769	
0.945353	0.417412	0.428124	0.394542	0.410426	0.415017	0.868214	0.828181	
0.991285	0.97321	0.188221	0.0369446	0.565107	0.616388	0.480635	0.693847	
0.665429	0.0188384	0.0835667	0.573367	0.366708	0.210664	0.376981	0.736033	
0.756131	0.698313	0.99146	0.678654	0.0876745	0.623804	0.066344	0.0330273	
0.0412157	0.494468	0.427569	0.451642	-1.45093	0.295783	0.279823	0.90077	
0.268993	0.468044	0.937714	0.8341	0.0844325	0.41835	0.527948	0.749862	
0.437188	0.611514	0.323229	0.803896	0.822178	0.70021	0.539929	0.57831	
0.398523	0.531389	0.256963	0.486197	0.155193	0.323307	0.519225	0.196408	
0.817775	0.946794	0.64805	0.727259	0.242577	0.927873	0.628029	0.51157	
0.395918	0.565743	0.34567	0.48035	0.984093	0.873618	0.230212	0.421281	
0.485132	0.553441	0.225177	0.307311	0.253651	0.765106	0.88562	0.652174	
0.296495	0.142583	0.138372	0.451688	0.465891	0.657596	0.648096	0.283665	
0.60439	0.296147	0.0109247	0.846967	0.22402	0.638954	0.358537	0.619938	
0.204697	0.704207	0.100288	0.18879	0.577825	0.3305	0.610071	0.0629575	
0.883941	0.835249	0.370268	0.137592	0.600355	0.255888	0.789766	0.89685	
0.398472	0.928137	0.348538	0.864362	0.585734	0.996635	0.148028	0.190124	
0.292781	0.158952	0.0370908	0.516801	0.797906	0.395628	0.136739	0.00260343	
0.0998351	0.237027	0.191394	0.67766	0.567526	0.801465	0.740618	0.451467	
0.636714	0.110886	0.589059	0.237069	0.366774	0.378825	0.133919	0.765246	
0.306962	0.482457	0.629608	0.892696	0.479091	0.777636	0.0828194	0.771873	
0.936588	0.11991	0.288674	0.734494	0.515538	0.425413	0.737098	0.615373	
0.662439	0.928492	0.293034	0.229966	0.729957	0.0336515	0.681433	0.366671	
0.144538	0.270491	0.603739	0.511312	0.649316	0.737658	0.276558	0.956278	
0.220115	0.906167	0.848973	0.699206	0.683803	0.931793	0.471078	0.620391	
0.0517029	0.759752	0.354885	0.567241	0.185165	0.091983	0.182614	0.847604	
0.0204745	0.475647	0.0775701	0.750431	0.509299	0.759003	0.117102	0.653837	
0.0294939	0.720841	0.165149	0.67881	0.458499	0.441707	0.635087	0.678613	
0.347874	0.484061	0.377819	0.0316763	0.415853	0.848898	0.652067	0.467556	
0.60865	0.00695236	0.0347969	0.793815	0.0989354	0.217411	0.641419	0.11941	
0.693058	0.718989	0.869841	0.202357	0.477992	0.986943	0.856194	0.507486	
0.707784	0.0213423	0.186296	0.166283	0.463049	0.821383	0.844896	0.810923	
0.305443	0.222715	0.842599	0.721297	0.0716127	0.494666	0.188853	0.680263	
0.501619	0.223649	0.474078	0.600554	0.44106	0.115497	0.719964	0.134119	
0.834486	0.589805	0.336476	0.312478	0.576748	0.19267	0.819964	0.284532	
0.214012	0.00625999	0.450815	0.677061	0.827643	0.295711	0.487984	0.133086	
0.518426	0.330583	0.854383	0.590039	0.825249	0.0432352	0.270301	0.326868	
0.266885	0.744379	0.927422	0.707945	0.859876	0.647385	0.842064	0.694362	
0.23719	0.178539	0.00684048	0.813938	0.371209	0.826805	0.0984705	0.585221	
0.833065	0.549285	0.262282	0.660708	0.844996	0.750266	0.793794	0.363422	
0.080849	0.648176	0.953461	0.906098	0.691412	0.223762	0.232966	0.958296	
0.968141	0.160388	0.666241	0.828017	0.807773	0.508305	0.522379	0.0449634	
0.686844	0.52922	0.858902	0.0580535	0.356024	0.957372	0.643275	0.189089	
0.506658	0.905557	0.849797	0.351654	0.655823	0.643591	0.715076	0.736672	
0.291767	0.668537	0.64277	0.983179	0.892299	0.875736	0.941475	0.860441	
0.0361234	0.607716	0.688458	0.843896	0.116021	0.210837	0.88886	0.802866	
0.740056	0.747762	0.860919	0.0960806	0.705134	0.504194	0.28517	0.211792	
0.409751	0.134967	0.563446	0.0655732	0.778558	0.278522	0.802245	0.0703249	
0.947059	0.445015	0.0535038	0.839358	0.320751	0.994979	0.699799	0.356874	
0.602695	0.388256	0.20077	0.718717	0.599093	0.0896302	0.521583	0.339149	
0.837392	0.382502	0.43523	0.542526	0.886696	0.7204	0.754318	0.296446	
0.855367	0.317763	0.362019	0.633924	0.596285	0.164264	0.704249	0.543344	
0.609279	0.757753	0.382702	0.93003	0.752732	0.0825004	0.286904	0.355427	
0.470757	0.487674	0.0741439	0.0698496	0.577305	0.595726	0.408999	0.414697	
0.978228	0.844228	0.957222	0.864924	0.564628	0.71154	0.16137	0.419995	
0.0293033	0.52339	0.0539187	0.625588	0.687654	0.259312	0.168932	0.296933	
0.515921	0.551634	0.226963	0.268653	0.634134	0.513867	0.62408	0.104891	
0.00154188	0.698224	0.17474	0.578847	0.29395	0.583739	0.993543	0.272179	
0.427967	0.950766	0.137103	0.992595	0.662306	0.298473	0.41259	0.691609	
0.821863	0.466509	0.317197	0.509517	0.224677	0.486129	0.80645	0.740597	
0.0377625	0.0334136	0.0092502	0.671896	0.547281	0.63333	0.776787	0.548823	
0.331554	0.951527	0.127669	0.625504	0.535266	0.121213	0.897683	0.963234	
0.071978	0.0347859	0.955829	0.734284	0.333259	0.368419	0.425892	0.155122	
0.834928	0.743089	0.664638	0.0596042	0.229218	0.471089	0.800202	0.266981	
0.504502	0.809452	0.938877	0.0517833	0.442782	0.715665	0.600606	0.774336	
0.667192	0.728276	0.399841	0.202458	0.849488	0.297524	0.165692	0.921466	
0.33231	0.121521	0.65575	0.665568	0.48994	0.0816422	0.82069	0.324868	
0.824732	0.485329	0.384472	0.05395	0.956417	0.184674	0.320931	0.46092	
0.994126	0.259808	0.512703	0.436908	0.975473	0.113309	0.211244	0.642665	
0.841585	0.611084	0.845123	0.691073	0.908608	0.0108155	0.612539	0.240918	
0.132337	0.268289	0.906486	0.622277	0.349931	0.727176	0.947146	0.174662	
0.212505	0.331618	0.228612	0.168922	0.516292	0.549543	0.629842	0.510418	
0.809352	0.142544	0.947325	0.784824	0.255853	0.158569	0.427489	0.097438	
0.769654	0.272612	0.788511	0.678262	0.283428	0.401049	0.91918	0.415765	
0.669338	0.825666	0.0380422	0.0192687	0.552842	0.985188	0.193931	0.765347	
0.316806	0.422543	0.934269	0.833097	0.972087	0.564111	0.343515	0.781438	
0.706655	0.29084	0.566263	0.962509	0.44941	0.993752	0.0599468	0.219063	
0.266364	0.848457	0.897325	0.549792	0.249507	0.816505	0.965557	0.918845	
0.642171	0.00359944	0.938114	0.195013	0.988787	0.132045	0.96036	0.305593	
0.554588	0.894629	0.13869	0.526675	0.45874	0.482205	0.308113	0.165395	
0.773046	0.874376	0.127904	0.222456	0.868128	0.187851	0.441519	0.134493	
0.0363086	0.338845	0.684285	0.285815	0.15535	0.649842	0.20466	0.79752	
0.653442	0.142774	0.992533	0.642229	0.274819	0.952893	0.947822	0.829407	
0.847523	0.0865122	0.356082	0.306263	0.568718	0.664195	0.471658	0.341764	
0.538571	0.599563	0.564219	0.406699	0.787414	0.0057385	0.541192	0.823722	
0.344583	0.225477	0.109538	0.499933	0.87532	0.314198	0.297453	0.528762	
0.456972	0.289986	0.170991	0.731791	0.24288	0.118813	0.561197	0.0904026	
0.205325	0.917279	0.396665	0.774042	0.581474	0.868324	0.115806	0.120045	
0.467886	0.680025	0.526745	0.2553	0.685764	0.0679369	0.0790225	0.0303469	
0.293414	0.18856	0.53028	0.168734	0.502759	0.827733	0.697496	0.959731	
0.117719	0.868486	0.691521	0.360599	0.987299	0.252719	0.451002	0.192624	
0.169998	0.847667	0.966666	0.751472	0.715991	0.0824721	0.871517	0.183877	
0.762498	0.398262	0.439177	0.448261	0.466199	0.5182	0.478608	0.759613	
0.70676	0.00888788	0.928347	0.209519	0.83662	0.625843	0.169249	0.95434	
0.494329	0.860771	0.314938	0.481628	0.113489	0.76594	0.674252	0.283487	
0.613607	0.640918	0.0349591	0.329598	0.72339	0.906476	0.513475	0.485887	
-3.20534	-3.33994	-2.03183	-1.41002	-2.87037	-2.01401	-3.32862	-2.86143	
0.421645	0.458897	0.38713	0.258265	0.0847397	0.556379	0.212605	-1.38217	
0.41715	0.527543	0.0606967	0.530639	0.293483	0.734948	-0.667894	0.148706	
0.375866	0.849086	0.236688	0.0992557	0.755562	0.750163	0.585143	0.0602999	
0.702815	0.519292	0.831237	0.173667	0.932048	0.361786	0.351278	0.353693	
0.820683	0.738408	0.611959	0.905423	0.294788	0.824563	0.484492	0.711938	
0.352107	0.545188	0.242577	0.64559	0.280137	0.056704	0.55268	0.656003	
0.90579	0.789368	0.755258	0.661352	0.539531	0.340401	0.721652	0.242346	
0.859693	0.552888	0.416013	0.791741	0.914675	0.767291	0.145434	0.735358	
0.505699	0.757393	0.640781	0.800487	0.581957	0.125273	0.512425	0.934063	
0.670461	0.755002	0.579653	0.950598	0.811706	0.132334	0.6066	0.717496	
0.921702	0.361859	0.378848	0.461233	0.70226	0.1005	0.703579	0.561953	
0.653388	0.119592	0.353694	0.568062	0.886882	0.499128	0.30342	0.392582	
0.256521	0.944201	0.193069	0.838478	0.0694739	0.705494	0.772541	0.739935	
0.460496	0.352194	0.690533	0.272203	0.484528	0.297133	0.989699	0.40623	
0.658992	0.368547	0.867463	0.361252	0.469046	0.571042	0.923204	0.122434	
0.690633	0.276898	0.690497	0.577516	0.776027	0.993917	0.970097	0.0325479	
0.938118	0.163166	0.871026	0.00759215	0.86866	0.643567	0.747527	0.329156	
0.995761	0.43806	0.601359	0.480289	0.735193	0.591058	0.886519	0.394185	
0.959604	0.753982	0.755436	0.428651	0.325024	0.678641	0.551085	0.0156571	
0.955539	0.241582	0.593173	0.731566	0.235499	0.56327	0.764114	0.173617	
0.726436	0.635139	0.181209	0.595095	0.278706	0.928736	0.924251	0.274468	
0.366796	0.52561	0.754757	0.101989	0.116668	0.641276	0.496174	0.076272	
0.395258	0.25161	0.504923	0.720282	0.930251	0.0560078	0.735939	0.88579	
0.297589	0.329112	0.617355	0.533088	0.892382	0.381469	0.706705	0.618818	
0.0166084	-2.78213	0.213913	0.295315	0.81665	0.138164	0.569783	0.183446	
0.663774	0.32454	0.285435	0.780442	0.965816	0.781608	0.856714	0.361075	
0.0332183	0.361637	0.0813572	-0.497075	-2.00328	0.397634	-0.758221	-0.787422	
0.146409	-1.17477	0.248322	0.0387907	-0.188025	-0.207116	-1.70181	-0.457774	
0.842941	0.871521	0.160007	0.659591	0.00968586	0.72979	0.843037	0.67346	
0.0543296	0.128472	0.453902	0.0201461	0.91008	0.310616	0.381221	0.943298	
0.672252	0.462578	0.906767	0.0898969	0.279875	0.756027	0.805131	0.426284	
0.222641	0.0534525	0.465074	0.0707249	0.00847921	0.122683	0.935417	0.85142	
0.994204	0.0954237	0.511011	0.00389011	0.825213	0.354047	0.67735	0.879543	
0.482519	0.131252	0.899689	0.392599	0.441868	0.28091	0.335897	0.114121	
0.743488	0.242664	0.204018	0.0233632	0.998691	0.00914826	0.449647	0.221332	
0.0626008	0.914721	0.292057	0.07108	0.037404	0.227474	0.9225	0.0316083	
0.322897	0.43351	0.0354984	0.148111	0.787558	0.712849	0.0276537	0.270077	
0.844101	0.927343	0.662675	0.285969	0.208253	0.998572	0.40009	0.951741	
0.241236	0.604107	0.975104	0.239927	0.613256	0.424751	0.461259	0.675856	
0.339472	0.753316	0.746936	0.376876	0.98079	0.669436	0.408485	0.303687	
0.102947	0.443983	0.451798	0.890505	0.156832	0.479452	0.160581	0.000932639	
0.406795	0.823257	0.286902	0.615047	0.821829	0.686992	0.566788	0.0630654	
0.291099	0.541892	0.302993	0.904354	0.966644	0.764252	0.580211	0.306116	
0.517568	0.327147	0.682992	0.498358	0.996583	0.091477	0.802045	0.0995301	
0.53546	0.253843	0.990035	0.692292	0.733295	0.150616	0.693224	0.14009	
0.973872	0.980126	0.755137	0.795701	0.667118	0.321925	0.858767	0.958217	
0.863818	0.161759	0.862571	0.830461	0.926011	0.442782	0.136577	0.443579	
0.769929	0.819569	0.941937	0.766512	0.911046	0.743982	0.866042	0.446506	
0.997826	0.856077	0.138798	0.731121	0.00669293	0.832022	0.871211	0.980565	
0.812149	0.626348	0.776267	0.479266	0.948273	0.635033	0.437483	0.81209	
0.796793	0.300054	0.642552	0.722804	0.742836	0.779129	0.166383	0.512765	
0.115522	0.108321	0.0591264	-2.26274	-0.0486032	0.0332589	-0.438949	0.0657173	
-1.6979	-1.57945	-1.92975	-2.44411	0.00419486	-0.685925	-0.645116	-1.73767	
0.0788087	0.764922	0.218487	0.0270816	0.399955	0.655969	0.839172	0.196748	
0.956023	0.481724	0.919552	0.698859	0.260852	0.0859353	0.211623	0.859551	
0.194256	0.4909	0.369295	0.046559	0.636219	0.325546	0.896688	0.637616	
0.420596	0.477938	0.645705	0.347667	0.231079	0.63436	0.0868878	0.00920778	
0.399282	0.305374	0.0362894	0.799237	0.404531	0.316551	0.0760815	0.0864773	
-1.25166	-2.95678	-1.90335	-3.64169	-1.54232	-3.2195	-3.51174	-1.97357	
0.318748	0.846883	0.242286	0.954967	0.17243	0.138974	0.592583	0.593025	
0.616913	0.238288	0.940693	0.547312	0.872648	0.0275807	0.556519	0.27193	
0.332955	0.592809	0.0711664	0.294299	0.46827	0.0671507	0.211665	0.825455	
0.982687	0.82789	0.443493	0.984158	0.655738	0.921081	0.179886	0.974487	
0.767964	0.422172	0.929454	0.940394	0.561147	0.522037	0.533419	0.178059	
0.760326	0.474112	0.725371	0.632974	0.501693	0.28189	0.904904	0.834648	
0.874699	0.97607	0.128947	0.342969	0.043221	0.340612	0.168424	0.0259079	
0.168502	0.611917	0.0100663	0.824241	0.532998	0.189952	0.798727	0.300962	
0.612124	0.728181	0.241356	0.173271	0.250218	0.774776	0.35133	0.0105441	
0.248888	0.0767005	0.643518	0.750581	0.358591	0.548422	0.585229	0.23329	
0.524492	0.714175	0.576259	0.567713	0.0547871	0.744683	0.593621	0.223289	
0.3566	0.603687	0.0475299	0.889598	0.79364	0.846257	0.190561	0.405764	
0.574438	0.431917	0.579034	0.824657	0.206693	0.930364	0.835201	0.455581	
0.00706476	0.478719	0.206161	0.365655	0.027141	0.79139	0.598945	0.551633	
0.505565	0.175204	0.119347	0.560352	0.919887	0.712968	0.783642	0.276487	
0.316655	0.831172	0.166085	0.110295	0.677429	0.356646	0.516058	0.251867	
0.788563	0.0950928	0.076524	0.995255	0.0254571	0.911725	0.450836	0.0325218	
0.390444	0.656997	0.398177	0.417585	0.448387	0.997122	0.969218	0.953953	
-0.540224	0.0885648	0.106898	0.0922122	0.00418203	0.0451646	0.0644259	0.190186	
0.129118	0.534784	0.228483	0.806547	0.89143	0.744541	0.0584144	0.679993	
0.839634	0.134938	0.675248	0.865091	0.0466634	0.126084	-1.07292	0.437107	
0.783081	0.29579	0.854692	0.231468	0.292912	0.823911	0.185421	0.465238	
0.456564	0.699726	0.55745	0.714008	-1.28705	0.447505	0.00719181	0.126792	
-1.97675	-1.69424	-3.59212	-0.0110166	-1.59171	-0.942581	-1.819	-1.43648	
-1.19637	-4.87806	-1.59996	0.0298911	-4.82744	-4.17182	-4.66567	-4.90667	
0.703347	0.465155	0.848237	0.996259	0.289065	0.0336581	0.461497	0.201541	
0.733384	0.0189471	0.915549	0.731058	0.945096	0.747745	0.857849	0.406029	
0.808424	0.791188	0.758392	0.613643	0.782941	0.790747	0.258497	0.909633	
0.498351	0.768441	0.082988	0.332038	0.175999	0.69345	0.948806	0.879346	
0.158605	0.797043	0.875605	0.447671	0.830701	0.337102	0.649211	0.564086	
0.356049	0.56476	0.295143	0.301146	0.312505	0.152993	0.707175	0.120929	
0.944181	0.465566	0.734572	0.727122	0.256314	0.993069	0.636755	0.754664	
0.76151	0.719743	0.0867023	0.937509	0.413193	0.0355086	0.816854	0.571798	
0.832552	0.69246	0.0194689	0.663253	0.029562	0.66868	0.227339	0.385611	
0.233441	0.522482	0.686757	0.545946	0.675475	0.393932	0.666875	0.619655	
0.859498	0.401447	0.346777	0.115812	0.394516	0.983532	0.870476	0.156026	
0.703275	0.957178	0.093535	0.116468	0.992687	0.910389	0.688266	0.825239	
0.602849	0.707735	0.488492	0.632411	0.376416	0.715831	0.0180226	0.609856	
0.238314	0.70478	0.155803	0.913789	0.0987112	0.822678	0.533444	0.958209	
0.224125	0.880221	0.0740209	0.618641	0.863753	0.944497	0.774668	0.567028	
0.901675	0.868203	0.683496	0.894362	0.778592	0.371762	0.719601	0.381441	
0.0794976	0.208093	0.0138522	0.455913	0.923924	0.0318748	0.0657695	0.162238	
0.736654	0.221572	0.0760266	0.835366	0.0442499	0.609471	0.793575	0.268375	
0.489692	0.867596	0.887016	0.353445	0.812093	0.661684	0.920474	0.713768	
0.529887	0.60397	0.60813	0.308479	0.975732	0.327731	0.68992	0.0552298	
0.535825	0.703772	0.511143	0.459749	0.735647	0.576912	0.621987	0.472301	
0.798485	0.698014	0.307667	0.842735	0.307484	0.101242	0.11111	0.797176	
0.968837	0.998126	0.150622	0.78093	0.65981	0.0710953	0.494698	0.189696	
0.675065	0.102828	0.498175	0.650797	0.43056	0.188095	0.706027	0.966385	
0.891867	0.21717	0.426134	0.627513	0.794082	0.0481207	0.0998145	0.592567	
0.746135	0.407481	0.435301	0.0536189	0.508723	0.546411	0.850795	0.47756	
0.544537	0.00141704	0.25849	0.204347	0.0725123	0.753189	0.394043	0.747577	
0.856017	0.892218	0.398374	0.286577	0.0803129	0.104401	0.252961	0.972179	
0.321571	0.679095	0.599693	0.115653	0.727216	0.699507	0.70822	0.47335	
0.106989	0.143521	0.526969	0.615711	0.689932	0.377765	0.0932718	0.234469	
0.379182	0.351762	0.438816	0.451694	0.104951	0.832859	0.199271	0.960968	
0.725077	0.597646	0.247545	0.80539	0.702047	0.500506	0.77757	0.0236178	
0.179601	0.377263	0.139271	0.906817	0.07677	0.847491	0.380167	0.183759	
0.991013	0.907137	0.79947	0.680945	0.284901	0.892742	0.915414	0.664083	
0.244504	0.35423	0.115777	0.349455	0.187089	0.315048	0.310423	0.912167	
0.912693	0.557967	0.717557	0.61474	0.0584736	0.495127	0.638358	0.238075	
0.87239	0.777629	0.144892	0.94916	0.62512	0.525059	0.132918	0.616133	
0.432196	0.932388	0.297078	0.717097	0.82513	0.212492	0.38118	0.0696341	
0.566722	0.496956	0.419089	0.753812	0.812004	0.729511	0.665978	0.724697	
0.287479	0.383536	0.339437	0.345952	0.878663	0.977795	0.584027	0.751053	
0.755424	0.728919	0.700212	0.380544	0.253978	0.833131	0.996677	0.686174	
0.765519	0.293754	0.403271	0.590649	0.506246	0.784451	0.660283	0.072968	
0.281407	0.0793719	0.82678	0.0934111	0.808883	0.492758	0.818108	0.0963622	
0.876294	0.157545	0.442315	0.754957	0.13534	0.0263418	0.506009	0.890764	
0.755261	0.206222	0.271308	0.0092395	0.0393524	0.267985	0.695414	0.804871	
0.561739	0.0986851	0.39552	0.0679847	0.883136	0.0558036	0.140953	0.164543	
0.135175	0.967732	0.257954	0.944059	0.46049	0.0760625	0.040421	0.336784	
0.233608	0.482736	0.0917407	0.368948	0.509077	0.59775	0.259713	0.264338	
0.803972	0.531021	0.273578	0.843324	0.799006	0.968992	0.648196	0.360744	
0.0676769	0.043716	0.428729	0.950813	0.0995196	0.569682	0.115356	0.234695	
0.537414	0.37331	0.178754	0.997904	0.449373	0.219175	0.334688	0.682981	
0.701911	0.426429	0.0519292	0.210988	0.0241792	0.311642	0.475326	0.828151	
0.842663	0.748904	0.671475	0.641669	0.717896	0.319671	0.00241301	0.785573	
0.363387	0.431142	0.736386	0.462906	0.000824109	0.851742	0.697601	0.538238	
0.225052	0.876355	0.536143	0.674425	0.0955304	0.870831	0.357406	0.797441	
0.29726	0.409335	0.00842879	0.321439	0.720977	0.483755	0.14959	0.56364	
0.232659	0.821065	0.205309	0.950555	0.140736	0.207722	0.736128	0.504123	
0.638864	0.472514	0.967029	0.639688	0.324256	0.664631	0.177926	0.549308	
0.540986	0.714069	0.223733	0.636516	0.5849	0.58114	0.433957	0.88216	
0.990475	0.442386	0.203599	0.711452	0.926141	0.353189	0.275092	0.158801	
0.174255	0.480401	0.109356	0.314991	0.688122	0.845484	0.819114	0.326986	
0.317998	0.786143	0.966674	0.642254	0.450773	0.1446	0.191562	0.99176	
0.858669	0.415295	0.628276	0.443569	0.996435	0.0622333	0.325729	0.98691	
0.504619	0.529328	0.698362	0.430761	0.882517	0.973454	0.589561	0.0567721	
0.453855	0.698917	0.371763	0.141977	0.544401	0.190877	0.468964	0.862399	
0.977019	0.435638	0.504653	0.427793	0.580238	0.696215	0.419552	0.438907	
0.111511	0.0478284	0.882476	0.107946	0.110062	0.208205	0.0948556	0.614681	
0.737533	0.793218	0.0454417	0.62005	0.766672	0.635003	0.676822	0.220527	
0.33392	0.0485852	0.362504	0.878321	0.239462	0.831467	0.740721	0.216481	
0.267105	0.245374	0.644274	0.847343	0.941589	0.0638265	0.286251	0.0530999	
0.111655	0.168727	0.161046	0.221717	0.376932	0.255901	0.836398	0.114465	
0.0491189	0.88184	0.734515	0.815791	0.516842	0.411337	0.0363171	0.850762	
0.459923	0.398821	0.729084	0.699384	0.230288	0.469804	0.915866	0.497394	
0.715178	0.56014	0.344737	0.656767	0.623966	0.630988	0.709867	0.735621	
0.799715	0.870913	0.957338	0.176647	0.126814	0.793736	0.291112	0.175933	
0.675575	0.0256268	0.991723	0.192418	0.436964	0.0280405	0.0431803	0.896887	
0.426862	0.772264	0.596271	0.65715	0.242068	0.512137	0.154544	0.957246	
0.0722768	0.499281	0.614014	0.696243	0.130269	0.323881	0.431864	0.929983	
0.194793	0.389202	0.10663	0.321608	0.182938	0.397742	0.49754	0.858513	
0.423368	0.489264	0.0509311	0.860333	0.517304	0.0941113	0.75722	0.944166	
0.866375	0.353491	0.601316	0.108444	0.865628	0.755859	0.0656902	0.937905	
0.25514	0.679704	0.634148	0.385409	0.00358446	0.0660121	0.315392	0.198378	
0.455214	0.422022	0.519985	0.638152	0.819764	0.0175259	0.496666	0.243133	
0.50679	0.547597	0.103465	0.0240942	0.641708	0.860685	0.96826	0.508083	
0.214176	0.569576	0.616527	0.0798039	0.325436	0.682217	0.0177087	0.580576	
0.361921	0.651857	0.965985	0.365505	0.717869	0.281377	0.563883	0.173083	
0.703399	0.0838687	0.811235	0.523163	0.101395	0.307901	0.766296	0.608184	
0.855498	0.869761	0.632279	0.497206	0.730446	0.600539	0.00528897	0.944621	
0.170115	0.621816	0.0244253	0.49555	0.304033	0.042134	0.0761263	0.665954	
0.693991	0.0421109	0.0314597	0.411859	0.323488	0.595343	0.584942	0.0268866	
0.679212	0.396178	0.55005	0.780606	0.704079	0.316345	0.388791	0.559576	
0.186106	0.0210693	0.0567818	0.916551	0.621608	0.0620707	0.861173	0.791723	
0.683887	0.885598	0.287274	0.98792	0.927732	0.3634	0.653874	0.621723	
0.405511	0.685334	0.0335821	0.728998	0.280677	0.618524	0.755885	0.959889	
0.0147019	0.305934	0.740495	0.71878	0.62228	0.129286	0.278357	0.808385	
0.150355	0.335138	0.724937	0.771963	0.397209	0.58611	0.563686	0.0810959	
0.471708	0.85096	0.0690159	0.39944	0.21436	0.72289	0.0211632	0.61987	
0.408224	0.0547452	0.348869	0.688901	0.67327	0.104753	0.64879	0.687972	
0.410688	0.389285	0.406752	0.0329675	0.51857	0.685109	0.841353	0.668925	
0.0202469	0.56629	0.440889	0.417456	0.1524	0.00457503	0.498552	0.624108	
0.855535	0.567568	0.0235481	0.0698945	0.290458	0.0447112	0.689765	0.698682	
0.0994565	0.0386333	0.387583	0.772726	0.143387	0.0363722	0.460698	0.554075	
0.425657	0.86745	0.587042	0.944227	0.552558	0.428395	0.613153	0.572805	
0.994685	0.0540413	0.990261	0.147085	0.0586163	0.488813	0.771193	0.914151	
0.0563805	0.794741	0.984046	0.346838	0.839452	0.67381	0.0455201	0.938908	
0.712444	0.433103	0.711634	0.85583	0.469475	0.172332	0.409905	0.895132	
0.0397814	0.996947	0.839359	0.59234	0.425342	0.452511	0.165144	0.420027	
0.506553	0.155405	0.567112	0.565169	0.644218	0.338304	0.47932	0.700599	
0.133045	0.463366	0.0474371	0.972497	0.137176	0.0929572	0.911405	0.84962	
0.52606	0.623039	0.70545	0.995535	0.795371	0.115355	0.890666	0.835153	
0.112302	0.730025	0.427492	0.537645	0.182537	0.592637	0.957672	0.689089	
0.748042	0.524784	0.254258	0.392261	0.863088	0.733578	0.0928594	0.996133	
0.196944	0.140296	0.96863	0.33412	0.233254	0.880035	0.18374	0.759313	
0.503075	0.889191	0.754848	0.298446	0.00454593	0.645515	0.133599	0.116848	
0.37554	0.561091	0.654493	0.558076	0.153728	0.612165	0.247165	0.90177	
0.136948	0.501424	0.294031	3.65204e-05	0.235002	0.38689	0.99617	0.431946	
0.527187	0.9648	0.766067	0.76044	0.844835	0.949807	0.519754	0.34791	
0.838998	0.274602	0.646356	0.843544	0.920117	0.779955	0.960392	0.295656	
